id,repo,true_labels,pred_labels,correct
2605650994,TypeScript,bug|help wanted,,False
2605831866,TypeScript,,feature-request,False
2605934815,TypeScript,bug,,False
2606020182,flutter,,bug,False
2606035573,neovim,bug,,False
2606130421,flutter,,bug,False
2606330586,flutter,regression,bug,False
2606460868,flutter,,enhancement,False
2606474057,flutter,,enhancement,False
2606950065,neovim,bug,,False
2607402664,rust,,bug,False
2607931085,rust,,bug,False
2608045353,rust,,enhancement|feature-request,False
2608388339,flutter,,bug|feature-request,False
2608410082,ollama,bug,,False
2608637115,TypeScript,bug,,False
2608705408,flutter,proposal,feature-request|proposal,False
2608871078,flutter,regression,,False
2609248574,TypeScript,bug|help wanted,,False
2609746093,flutter,,enhancement,False
2609860581,flutter,,feature-request,False
2609950022,rust,,feature-request,False
2610298125,TypeScript,bug,,False
2610414660,flutter,crash,,False
2611397481,rust,,bug,False
2611695665,flutter,,enhancement,False
2611805755,rust,,bug,False
2611825896,flutter,,bug|terminal,False
2611877864,rust,,enhancement|terminal,False
2612299178,flutter,,oncall: jit,False
2612305177,flutter,,feature-request,False
2612554272,flutter,,feature-request,False
2612621283,flutter,,enhancement|feature-request,False
2612784172,ollama,feature-request,,False
2612784352,rust,,bug,False
2613181044,rust,,bug,False
2613301190,ollama,,feature-request,False
2613308949,flutter,,bug,False
2613420662,rust,,module: build,False
2613569810,rust,,enhancement|feature-request,False
2614220597,rust,,bug,False
2614407089,rust,,bug,False
2614616270,flutter,,enhancement|feature-request,False
2614830594,flutter,,bug,False
2614925173,flutter,,enhancement,False
2614971676,flutter,,feature-request,False
2615047742,flutter,,bug,False
2615144035,flutter,,feature-request,False
2615145604,neovim,bug,,False
2615297769,flutter,proposal,feature-request,False
2615320296,flutter,,bug,False
2615333370,flutter,proposal,enhancement|feature-request,False
2615333425,rust,,feature-request,False
2615410909,flutter,proposal,enhancement,False
2615637327,flutter,,enhancement,False
2615699751,TypeScript,bug,,False
2615825538,rust,,bug|feature-request,False
2615852275,TypeScript,,enhancement|feature-request,False
2616101638,ollama,feature-request,enhancement,False
2616131322,rust,,enhancement,False
2616131431,TypeScript,,feature-request,False
2616234948,ollama,bug,,False
2616403720,rust,,enhancement|feature-request,False
2616415925,ollama,bug,,False
2616534121,neovim,documentation|enhancement,feature-request,False
2616608536,rust,,bug,False
2616680855,rust,,bug,False
2616808277,flutter,,feature-request,False
2616881698,rust,,enhancement|feature-request,False
2617222962,flutter,,bug,False
2617321426,ollama,bug,issue: bug report,False
2617481560,rust,,enhancement,False
2617927023,flutter,,bug,False
2618447503,flutter,,bug,False
2618727343,ollama,bug|performance,feature-request,False
2619012896,ollama,bug,,False
2619140311,rust,,bug,False
2619146007,flutter,,feature-request,False
2619306947,rust,,documentation,False
2619422089,rust,,bug,False
2619529082,ollama,feature-request,enhancement|feature-request,False
2619540286,rust,,feature-request,False
2619698451,flutter,,feature-request,False
2619707520,neovim,bug,,False
2620005668,rust,,bug,False
2620046997,ollama,bug,module: cuda,False
2620100890,rust,,feature-request,False
2620222352,rust,,compiler|performance,False
2620227798,flutter,,bug,False
2620964838,TypeScript,bug|help wanted,,False
2621757331,flutter,,feature-request,False
2621779246,flutter,regression,,False
2621873404,flutter,crash,,False
2622419551,rust,,bug,False
2622471820,flutter,,bug,False
2622473158,rust,,feature-request,False
2622870179,flutter,,bug,False
2623184064,rust,,compiler|performance,False
2623251591,flutter,,feature-request,False
2623622336,rust,,bug,False
2623747139,flutter,proposal,enhancement,False
2623827010,flutter,proposal,enhancement|feature-request,False
2624533467,ollama,feature-request,proposal,False
2624856285,TypeScript,,bug,False
2624998518,ollama,feature-request,enhancement,False
2625144899,neovim,enhancement,,False
2625198008,neovim,,bug,False
2625416708,neovim,bug,,False
2625455452,flutter,crash,,False
2625604754,ollama,bug,,False
2626022646,rust,,bug|enhancement,False
2626061571,ollama,bug,,False
2626492965,flutter,proposal,enhancement|feature-request,False
2626605042,ollama,feature-request,enhancement,False
2627008382,ollama,,feature-request,False
2627207921,neovim,enhancement,bug|enhancement,False
2627409318,rust,,bug,False
2627676440,TypeScript,bug|help wanted,,False
2627816446,flutter,,bug,False
2627833909,flutter,,bug,False
2627854024,flutter,,bug,False
2627860076,flutter,,bug,False
2627910104,flutter,proposal,feature-request,False
2627913038,flutter,proposal,documentation|help wanted,False
2627927208,flutter,proposal,enhancement|feature-request,False
2627937610,flutter,,enhancement|feature-request,False
2628131004,rust,,feature-request,False
2628131827,flutter,proposal,enhancement,False
2628233496,rust,,bug|feature-request,False
2628237130,flutter,crash,,False
2628586667,neovim,bug,,False
2628774104,neovim,bug|platform:windows,module: build,False
2628816962,neovim,bug,,False
2629245485,flutter,proposal,feature-request,False
2629421073,rust,,enhancement|feature-request,False
2630022348,flutter,proposal,enhancement|feature-request,False
2630101724,neovim,bug,,False
2630119001,neovim,bug,,False
2630186813,neovim,bug,enhancement|feature-request,False
2630236797,neovim,enhancement,,False
2630400836,neovim,bug,,False
2630409667,TypeScript,bug|help wanted,,False
2630430975,rust,,bug,False
2630817008,neovim,enhancement,feature-request,False
2631147517,neovim,enhancement,bug|enhancement,False
2631258282,ollama,bug,,False
2631372790,TypeScript,help wanted,,False
2631376785,neovim,bug,enhancement,False
2631483303,rust,,bug,False
2631546225,ollama,bug,,False
2631705740,TypeScript,help wanted,enhancement|feature-request,False
2632009023,TypeScript,help wanted,enhancement|feature-request,False
2632993487,ollama,bug,,False
2633003400,flutter,,enhancement|feature-request,False
2633359401,rust,,feature-request,False
2633390325,flutter,,feature-request,False
2633410366,rust,,bug,False
2633729697,neovim,bug,,False
2633808354,rust,,bug,False
2634006560,rust,,bug|feature-request,False
2634168383,rust,,bug|feature-request,False
2634474578,ollama,,feature-request,False
2634590824,ollama,feature-request,enhancement|feature-request,False
2634987357,neovim,bug,,False
2635375713,ollama,feature-request,,False
2635874682,flutter,,enhancement|feature-request,False
2635930709,flutter,crash,enhancement,False
2635984391,rust,,feature-request,False
2635987407,rust,,enhancement|feature-request,False
2636059879,flutter,,bug,False
2636076342,flutter,,feature-request,False
2636088975,rust,,bug,False
2636131290,flutter,proposal,enhancement,False
2636230609,flutter,proposal,enhancement|feature-request,False
2636269771,flutter,proposal,feature-request,False
2636489798,flutter,proposal,enhancement|feature-request,False
2636517556,flutter,,feature-request,False
2636597735,TypeScript,,feature-request,False
2636634653,ollama,feature-request,enhancement|feature-request,False
2636635307,flutter,,feature-request,False
2636687264,TypeScript,,feature-request,False
2636716437,TypeScript,,enhancement|feature-request,False
2636734086,rust,,feature-request,False
2636874205,rust,,bug,False
2636952217,flutter,,bug,False
2636983819,flutter,proposal,enhancement,False
2637042503,ollama,documentation,,False
2637130627,flutter,,bug|terminal,False
2637347423,ollama,bug,,False
2637665946,flutter,,bug,False
2637818429,rust,,bug,False
2637948046,flutter,,bug,False
2638174017,TypeScript,bug|help wanted,,False
2638219972,flutter,,enhancement,False
2638320239,rust,,enhancement,False
2638535011,ollama,bug,,False
2638563990,flutter,,bug,False
2638708409,rust,,bug,False
2638994003,TypeScript,bug|help wanted,,False
2638995266,flutter,,enhancement,False
2638995777,TypeScript,bug|help wanted,,False
2639083472,TypeScript,,feature-request,False
2639150683,neovim,enhancement,,False
2639194804,flutter,,feature-request,False
2639194877,flutter,,enhancement,False
2639198108,flutter,,bug,False
2639382631,TypeScript,,enhancement|feature-request,False
2639385891,rust,,enhancement|feature-request,False
2640310208,rust,,bug|feature-request,False
2640528471,ollama,bug,,False
2640556716,ollama,bug,feature-request|terminal,False
2640928280,rust,,bug|issue: bug report,False
2640935358,ollama,bug,,False
2641344432,flutter,,bug,False
2641467589,rust,,bug,False
2641519474,flutter,,bug,False
2641615197,ollama,feature-request,,False
2641636354,flutter,crash,,False
2642018371,TypeScript,,bug,False
2642178453,TypeScript,bug|help wanted,,False
2642296247,flutter,,feature-request,False
2642335180,flutter,,bug,False
2642411302,flutter,,bug,False
2642511418,flutter,,bug,False
2642583722,ollama,bug,,False
2642595735,flutter,,enhancement|feature-request,False
2642730245,TypeScript,,feature-request|proposal,False
2643207265,ollama,,enhancement|feature-request,False
2643253220,rust,,bug,False
2643357668,neovim,enhancement,help wanted|terminal,False
2643372072,rust,,bug,False
2643564837,flutter,,enhancement|feature-request,False
2644326127,rust,,bug,False
2644798530,rust,,enhancement|feature-request,False
2644818649,flutter,,feature-request,False
2644890573,flutter,,feature-request,False
2645046310,rust,,feature-request,False
2645159057,flutter,,bug|enhancement,False
2645346844,flutter,,bug,False
2646260458,TypeScript,help wanted,,False
2646422331,rust,,feature-request,False
2646538915,ollama,bug,,False
2646581487,rust,,bug,False
2646683791,flutter,proposal,enhancement,False
2646757572,neovim,enhancement,enhancement|feature-request,False
2646826066,flutter,,enhancement,False
2646885922,rust,,bug|feature-request,False
2646922795,rust,,bug|feature-request,False
2646928915,rust,,bug,False
2646963138,rust,,bug|feature-request,False
2646973035,rust,,bug|feature-request,False
2647019846,rust,,bug,False
2647218321,ollama,bug,kind/bug|sig/api-machinery|triage/accepted,False
2647257116,ollama,feature-request,,False
2647306513,ollama,bug,,False
2647310271,ollama,feature-request,enhancement,False
2647312984,ollama,bug,,False
2647428671,rust,,bug,False
2647495911,rust,,enhancement|feature-request,False
2647535085,ollama,feature-request,enhancement|feature-request,False
2647691479,rust,,documentation,False
2647704003,rust,,bug,False
2647954349,ollama,bug,,False
2648395826,flutter,crash,,False
2648522293,ollama,,enhancement|feature-request,False
2648595146,rust,,issue: bug report|module: build,False
2649360575,neovim,bug|performance,,False
2649470844,TypeScript,bug|help wanted,,False
2649805443,rust,,feature-request,False
2650611399,rust,,feature-request,False
2650617708,TypeScript,,feature-request,False
2650705824,rust,,module: build,False
2650782791,neovim,bug,bug|terminal,False
2651155333,ollama,bug,kind/bug|sig/api-machinery|triage/accepted,False
2651476994,ollama,bug,feature-request,False
2651733886,rust,,enhancement|feature-request,False
2652656977,rust,,feature-request,False
2652885534,TypeScript,,bug,False
2652946063,flutter,regression,bug,False
2652952513,rust,,enhancement,False
2653195544,rust,,bug,False
2653230620,flutter,regression,bug,False
2653390540,rust,,feature-request,False
2653686366,rust,,feature-request,False
2654163562,TypeScript,bug,,False
2654210839,rust,,feature-request,False
2654288649,rust,,feature-request,False
2654290534,rust,,enhancement|feature-request,False
2655039375,ollama,bug,,False
2655089530,flutter,,bug,False
2655089612,flutter,,bug,False
2655598109,flutter,,enhancement,False
2655876655,flutter,,enhancement|feature-request,False
2655881200,flutter,,enhancement,False
2655881352,flutter,,enhancement,False
2655881661,flutter,,enhancement,False
2655881978,flutter,,bug|enhancement,False
2655882262,flutter,,enhancement|feature-request,False
2655882376,flutter,,bug,False
2655882653,flutter,,enhancement,False
2655883507,flutter,,enhancement,False
2655883623,flutter,,enhancement,False
2655892181,flutter,,bug,False
2655892893,flutter,,enhancement,False
2655894930,flutter,,enhancement|feature-request,False
2655895677,flutter,,enhancement,False
2655897032,flutter,,enhancement,False
2655897438,flutter,,module: docs,False
2655897843,flutter,,enhancement,False
2655898238,flutter,,enhancement,False
2655899054,flutter,,enhancement,False
2655900292,flutter,,enhancement|feature-request,False
2655928047,flutter,,feature-request,False
2655928331,flutter,,bug,False
2655928485,flutter,,enhancement,False
2655928594,flutter,,enhancement,False
2655928856,flutter,,enhancement,False
2655928971,flutter,,enhancement,False
2655929275,flutter,,enhancement,False
2655929506,flutter,,bug,False
2655930244,flutter,,enhancement,False
2655930383,flutter,,enhancement,False
2655940460,flutter,,feature-request,False
2655940811,flutter,,enhancement,False
2655941019,flutter,,enhancement,False
2655941827,flutter,,enhancement,False
2655942004,flutter,,enhancement|feature-request,False
2655942392,flutter,,bug,False
2655942579,flutter,,enhancement,False
2655943641,flutter,,enhancement|feature-request,False
2655944018,flutter,,bug,False
2655944238,flutter,,enhancement,False
2655962574,flutter,,bug,False
2655962875,flutter,,bug,False
2655963135,flutter,,enhancement,False
2655963453,flutter,,enhancement,False
2655963560,flutter,,bug,False
2655963834,flutter,,enhancement,False
2655963944,flutter,,enhancement,False
2655964168,flutter,,enhancement,False
2655964917,flutter,,bug,False
2655979827,flutter,,bug,False
2655979937,flutter,,bug,False
2655980174,flutter,,enhancement|feature-request,False
2655980504,flutter,,bug,False
2655980892,flutter,,bug,False
2655981139,flutter,,bug,False
2655981664,flutter,,bug,False
2655981812,flutter,,bug,False
2655981915,flutter,,bug,False
2655982031,flutter,,bug,False
2655989309,flutter,,enhancement,False
2655989438,flutter,,bug,False
2655989655,flutter,,bug,False
2655989889,flutter,,bug,False
2655990016,flutter,,bug,False
2655990713,flutter,,bug,False
2655990965,flutter,,bug,False
2655991611,flutter,,enhancement,False
2656004409,flutter,,enhancement,False
2656004529,flutter,,enhancement,False
2656195761,ollama,feature-request,feature-request|kind/feature|lifecycle/frozen,False
2656340148,flutter,,bug,False
2656340491,flutter,,bug,False
2656340890,flutter,,bug,False
2656364653,flutter,,enhancement,False
2656365018,flutter,,bug,False
2656365234,flutter,,bug,False
2656365400,flutter,,enhancement,False
2656365463,flutter,,enhancement|feature-request,False
2656365814,flutter,,enhancement,False
2656373015,flutter,,bug,False
2656373094,flutter,,enhancement,False
2656373234,flutter,,feature-request,False
2656373728,flutter,,bug,False
2656373809,flutter,,bug,False
2656374389,flutter,,bug,False
2656374852,flutter,,enhancement,False
2656384042,flutter,,bug,False
2656384544,flutter,,enhancement,False
2656384626,flutter,,bug,False
2656384759,flutter,,bug,False
2656384844,flutter,,enhancement,False
2656385396,flutter,,bug,False
2656395783,flutter,,enhancement,False
2656402630,flutter,proposal,feature-request,False
2656462754,flutter,,enhancement,False
2656462883,flutter,,enhancement,False
2656463003,flutter,,enhancement,False
2656463099,flutter,,enhancement,False
2656471677,flutter,,enhancement,False
2656471761,flutter,,enhancement,False
2656471846,flutter,,enhancement,False
2656471934,flutter,,enhancement,False
2656472005,flutter,,enhancement,False
2656472082,flutter,,enhancement,False
2656472170,flutter,,enhancement,False
2656472250,flutter,,enhancement|feature-request,False
2656472319,flutter,,enhancement,False
2656472406,flutter,,enhancement|feature-request,False
2656472496,flutter,,enhancement,False
2656472582,flutter,,enhancement|feature-request,False
2656472657,flutter,,enhancement,False
2656472754,flutter,,enhancement,False
2656476348,flutter,,enhancement|feature-request,False
2656476448,flutter,,enhancement|feature-request,False
2656476548,flutter,,enhancement,False
2656476902,flutter,,bug,False
2656477003,flutter,,enhancement|feature-request,False
2656477130,flutter,,bug,False
2656477351,flutter,,bug,False
2656477445,flutter,,enhancement|feature-request,False
2656477537,flutter,,bug,False
2656477725,flutter,,bug,False
2656600273,flutter,,feature-request,False
2656646319,rust,,compiler|performance,False
2656662315,flutter,,bug,False
2657006268,flutter,proposal,feature-request,False
2657037011,flutter,,bug,False
2657221965,flutter,,enhancement,False
2658284584,neovim,enhancement,feature-request,False
2658503095,TypeScript,bug|help wanted,,False
2658722238,rust,,bug,False
2659361400,TypeScript,help wanted,issue: bug report,False
2659485616,flutter,,bug,False
2659683828,rust,,enhancement|feature-request,False
2659825165,flutter,,enhancement,False
2660151985,flutter,,enhancement,False
2660458516,rust,,enhancement,False
2660507593,flutter,proposal,,False
2660920543,ollama,bug,,False
2661252783,rust,,bug,False
2661610420,rust,,enhancement|feature-request,False
2661641701,flutter,,bug,False
2661816388,rust,,bug,False
2662144111,rust,,compiler|performance,False
2662440633,rust,,bug,False
2662635918,flutter,,bug,False
2663090303,flutter,crash,,False
2663322698,ollama,bug,,False
2663703140,TypeScript,bug|help wanted,,False
2664062120,TypeScript,bug|help wanted,,False
2664602440,rust,,compiler|performance,False
2664846370,rust,,feature-request,False
2664869399,TypeScript,help wanted,enhancement|feature-request,False
2664873547,rust,,feature-request,False
2664933749,neovim,enhancement,feature-request,False
2665055234,neovim,,bug,False
2665198535,rust,,feature-request,False
2665213021,neovim,bug,,False
2665805641,neovim,bug|platform:windows,,False
2666574749,rust,,bug,False
2666581995,rust,,feature-request,False
2666586010,rust,,feature-request,False
2666588995,rust,,feature-request,False
2666770568,rust,,bug,False
2666898598,ollama,feature-request,enhancement|feature-request,False
2668451734,rust,,bug,False
2668573695,neovim,bug,,False
2668746440,flutter,,enhancement,False
2669280873,flutter,proposal,enhancement|feature-request,False
2669300480,TypeScript,bug|help wanted,,False
2669947481,flutter,,bug,False
2670110041,neovim,enhancement,,False
2670219750,TypeScript,bug|help wanted,,False
2670399151,ollama,bug,,False
2670472902,flutter,proposal,,False
2670605944,flutter,,bug,False
2670914874,flutter,,enhancement,False
2670937567,flutter,proposal,bug|feature-request,False
2670944941,ollama,bug,,False
2671019577,rust,,bug,False
2671217336,rust,,bug,False
2671973032,TypeScript,,feature-request,False
2671989201,TypeScript,bug|help wanted,,False
2672249655,ollama,,feature-request,False
2672847016,rust,,enhancement|feature-request,False
2672915124,neovim,,bug,False
2673266789,flutter,proposal,enhancement|feature-request,False
2673664257,flutter,,bug,False
2673803581,ollama,bug,,False
2673858191,flutter,,enhancement,False
2673968902,rust,,bug|enhancement,False
2673987221,ollama,,enhancement|feature-request,False
2674052178,flutter,proposal,feature-request,False
2674103755,flutter,,module: docs,False
2674432023,ollama,bug,,False
2674581831,flutter,proposal,enhancement|feature-request,False
2674714085,ollama,feature-request,kind/bug,False
2675606238,TypeScript,help wanted,,False
2675693600,flutter,,enhancement,False
2676131157,ollama,bug,feature-request,False
2676138749,TypeScript,bug|help wanted,,False
2676249674,ollama,feature-request,,False
2676290606,rust,,enhancement|feature-request,False
2676337729,flutter,crash,bug,False
2676610602,flutter,,feature-request,False
2676780132,flutter,proposal,feature-request,False
2677127597,rust,,feature-request,False
2677131714,flutter,,feature-request,False
2677200814,ollama,,feature-request,False
2677221233,neovim,bug|platform:windows,,False
2677551526,rust,,bug,False
2677727954,rust,,bug,False
2678065070,flutter,crash,bug,False
2678413066,flutter,performance,,False
2678553843,rust,,feature-request,False
2679098999,rust,,enhancement|feature-request,False
2679682334,flutter,proposal,enhancement,False
2679856276,flutter,good first issue,,False
2680093214,flutter,,enhancement|feature-request,False
2680102470,TypeScript,help wanted,,False
2680283244,flutter,,enhancement,False
2680286630,ollama,bug,feature-request,False
2681663533,neovim,bug|documentation,,False
2681836643,rust,,bug,False
2682127836,ollama,bug,feature-request,False
2682303987,rust,,bug,False
2682441507,rust,,enhancement,False
2682473001,flutter,proposal,enhancement|feature-request,False
2682562136,ollama,bug,,False
2683329077,rust,,enhancement,False
2683665190,ollama,bug,kind/bug|triage/accepted,False
2683948456,rust,,documentation|feature-request|module: docs,False
2683982622,TypeScript,help wanted,,False
2684362922,ollama,bug,,False
2684710962,TypeScript,bug|help wanted,feature-request,False
2684985862,flutter,regression,,False
2684991876,neovim,,bug,False
2685018813,rust,,bug,False
2685114037,TypeScript,bug|help wanted,,False
2685116604,rust,,bug,False
2685624109,neovim,enhancement,bug|enhancement,False
2685926172,ollama,bug,,False
2686033460,TypeScript,,feature-request,False
2686033541,rust,,feature-request,False
2686122133,neovim,documentation|enhancement,enhancement,False
2686198133,rust,,enhancement|feature-request,False
2686853625,rust,,bug,False
2687111179,rust,,feature-request,False
2687566367,rust,,enhancement|feature-request,False
2687973667,ollama,bug,,False
2688304621,ollama,feature-request,enhancement|feature-request,False
2688378335,neovim,enhancement,enhancement|feature-request,False
2688461695,rust,,bug,False
2688581053,ollama,bug,feature-request,False
2689834318,TypeScript,,feature-request,False
2689885855,rust,,bug,False
2690287652,flutter,,bug,False
2690373072,flutter,,bug,False
2690425028,rust,,bug|enhancement,False
2690590953,rust,,feature-request,False
2690678481,TypeScript,bug|help wanted,,False
2690797533,TypeScript,bug|help wanted,,False
2692353149,flutter,,enhancement|feature-request,False
2692373221,flutter,proposal,enhancement|feature-request,False
2692404262,TypeScript,help wanted,bug,False
2692653252,rust,,bug,False
2692779664,flutter,proposal,enhancement|feature-request,False
2693279063,flutter,,bug,False
2693894812,flutter,,enhancement|terminal,False
2694015027,TypeScript,bug|help wanted,,False
2694068063,flutter,,bug,False
2694371569,ollama,,feature-request,False
2694749733,rust,,bug,False
2694904579,TypeScript,discussion,,False
2695057759,flutter,,enhancement,False
2695484263,rust,,feature-request,False
2695774487,flutter,,enhancement,False
2695902166,rust,,enhancement|feature-request,False
2695991729,ollama,,enhancement|feature-request,False
2696061565,rust,,bug,False
2696130693,flutter,,bug|enhancement,False
2696234116,TypeScript,help wanted,,False
2697641318,ollama,bug,,False
2697709265,flutter,crash,,False
2698142313,ollama,bug,feature-request,False
2698643403,flutter,performance,,False
2698937631,ollama,bug,,False
2699529694,flutter,,enhancement|feature-request,False
2699645517,rust,,feature-request,False
2699705191,flutter,proposal,enhancement,False
2700493372,flutter,,bug,False
2701093707,ollama,bug,,False
2701185536,flutter,proposal,enhancement|feature-request,False
2701879156,TypeScript,,enhancement|feature-request,False
2702213934,neovim,bug|terminal,help wanted|terminal,False
2702429692,rust,,feature-request,False
2702871630,rust,,bug,False
2702876993,rust,,compiler|performance,False
2703244406,rust,,bug,False
2703365459,neovim,enhancement,,False
2703518028,rust,,documentation|help wanted,False
2703770514,flutter,proposal,,False
2704063710,rust,,bug|enhancement,False
2704163230,rust,,bug,False
2704180476,ollama,bug,,False
2705274702,TypeScript,help wanted,,False
2705567542,rust,,bug,False
2706048361,rust,,enhancement,False
2706256358,rust,,bug,False
2706478008,ollama,bug,,False
2706480373,ollama,feature-request,enhancement,False
2706867360,flutter,proposal,,False
2706872980,rust,,bug,False
2707016436,rust,,enhancement|feature-request,False
2707039985,ollama,feature-request,enhancement|help wanted|idea-new powertoy,False
2707195523,flutter,,product-fancyzones,False
2707268922,flutter,proposal,,False
2708934957,rust,,feature-request,False
2709012600,rust,,enhancement|feature-request,False
2709193011,flutter,,bug,False
2709267748,TypeScript,,enhancement|feature-request,False
2709502538,TypeScript,help wanted,,False
2709677218,rust,,bug,False
2709840606,flutter,proposal,feature-request,False
2709946661,rust,,enhancement|feature-request,False
2710013815,rust,,bug,False
2710255644,rust,,feature-request,False
2710401505,ollama,bug,,False
2710783260,rust,,compiler|performance,False
2711748281,flutter,proposal,,False
2711833291,rust,,bug,False
2711933320,ollama,bug,,False
2712080631,flutter,,enhancement,False
2712497482,flutter,proposal,enhancement,False
2712517984,flutter,proposal,enhancement|feature-request,False
2713076559,rust,,compiler|performance,False
2713157594,rust,,enhancement,False
2713281296,flutter,,enhancement,False
2713548502,rust,,bug,False
2713556804,rust,,bug,False
2713658925,rust,,feature-request,False
2713984322,TypeScript,,enhancement|feature-request,False
2714000287,neovim,documentation,,False
2714402580,rust,,bug,False
2714722685,flutter,,bug,False
2715570083,rust,,bug,False
2715582302,flutter,,enhancement|feature-request,False
2715656194,flutter,,enhancement,False
2715662377,flutter,,enhancement,False
2715898270,rust,,compiler|performance,False
2716185694,ollama,feature-request,enhancement,False
2716244159,ollama,bug,feature-request,False
2716339212,flutter,proposal,feature-request,False
2716554913,TypeScript,help wanted,,False
2716759471,ollama,bug,,False
2717017382,rust,,bug,False
2717872964,neovim,,bug,False
2717896964,flutter,proposal,enhancement,False
2717936051,flutter,proposal,enhancement,False
2718425298,rust,,feature-request,False
2718725174,flutter,crash,,False
2718751320,rust,,bug,False
2719072990,ollama,bug,,False
2719074050,rust,,bug,False
2719196047,ollama,bug,,False
2719230202,rust,,feature-request,False
2719248324,neovim,enhancement,feature-request,False
2719432608,neovim,enhancement|performance,feature-request,False
2719522371,flutter,proposal,enhancement,False
2719526858,flutter,proposal,,False
2719529612,flutter,proposal,,False
2719591265,rust,,feature-request,False
2719647246,flutter,proposal,feature-request,False
2720144033,rust,,enhancement|feature-request,False
2720293066,flutter,,feature-request,False
2720422281,rust,,compiler,False
2720560787,TypeScript,bug,,False
2720589224,rust,,bug,False
2721217553,flutter,,bug,False
2721469424,flutter,,bug|feature-request,False
2721483815,TypeScript,bug|help wanted,,False
2721773429,rust,,bug,False
2721889787,flutter,,bug,False
2721914090,TypeScript,bug,,False
2722722699,ollama,bug,feature-request,False
2722963095,rust,,bug,False
2722975598,rust,,bug,False
2723140314,rust,,enhancement|feature-request,False
2723238603,rust,,bug,False
2723359060,rust,,bug,False
2723362146,ollama,feature-request,triage/accepted,False
2723419339,flutter,proposal,,False
2723571177,ollama,,enhancement,False
2723773080,flutter,,bug|enhancement,False
2723903487,flutter,,feature-request,False
2724100193,TypeScript,,feature-request,False
2724403331,TypeScript,help wanted,,False
2724426569,neovim,bug|platform:windows,,False
2724454134,ollama,bug,,False
2724589035,TypeScript,,feature-request,False
2724680356,TypeScript,bug|help wanted,,False
2724796900,flutter,,bug,False
2724865069,rust,,bug,False
2724888505,neovim,bug|performance,bug,False
2724935659,ollama,bug,,False
2725326484,ollama,feature-request,enhancement|feature-request,False
2725579409,ollama,bug,,False
2725801345,ollama,feature-request,,False
2726348426,ollama,feature-request,feature-request|lifecycle/frozen,False
2726396858,rust,,enhancement,False
2726545757,ollama,bug,,False
2727198141,flutter,,bug,False
2727320539,flutter,regression,terminal,False
2727730521,neovim,bug|platform:windows,,False
2727819023,rust,,bug,False
2727851402,flutter,,feature-request,False
2728410716,TypeScript,,bug,False
2728568354,rust,,bug,False
2728619855,ollama,bug,,False
2728933707,flutter,crash,bug,False
2729323440,rust,,enhancement,False
2729342177,rust,,compiler,False
2729760673,rust,,feature-request,False
2730870750,flutter,proposal,feature-request|proposal,False
2730974153,flutter,proposal,,False
2731209084,TypeScript,,enhancement|feature-request,False
2731261170,neovim,documentation|platform:windows,,False
2731349097,flutter,,feature-request,False
2731362544,flutter,,feature-request,False
2731398460,rust,,enhancement|feature-request,False
2732294724,flutter,,bug,False
2732350359,flutter,proposal,enhancement,False
2732587800,flutter,,bug,False
2732792582,flutter,crash,,False
2733149854,rust,,enhancement,False
2733499474,flutter,,bug,False
2733522704,neovim,enhancement,,False
2733607797,flutter,,bug,False
2733672816,flutter,,bug,False
2733979055,ollama,feature-request,documentation,False
2734120649,rust,,enhancement|feature-request,False
2734184146,flutter,,help wanted,False
2734302477,rust,,enhancement,False
2734395933,ollama,bug,,False
2734454026,neovim,,bug|enhancement,False
2734605292,rust,,enhancement|feature-request,False
2734640850,TypeScript,,bug,False
2734932970,flutter,proposal,enhancement,False
2734974366,ollama,bug,,False
2734976133,rust,,feature-request,False
2735107581,flutter,,bug,False
2735122133,ollama,bug,,False
2735546127,TypeScript,bug|help wanted,,False
2735555567,flutter,,bug,False
2736411159,ollama,bug|performance,,False
2736438995,rust,,bug,False
2736440309,rust,,bug,False
2736508208,TypeScript,,feature-request,False
2736640387,rust,,compiler,False
2736809868,flutter,,feature-request,False
2736936556,rust,,bug|feature-request,False
2737118469,rust,,bug,False
2737192396,flutter,proposal,,False
2737210753,flutter,,enhancement|terminal,False
2738048182,TypeScript,bug,,False
2738048734,rust,,bug,False
2738635215,TypeScript,bug,,False
2738784131,neovim,bug,feature-request,False
2738794544,TypeScript,,feature-request,False
2738806293,TypeScript,,bug|enhancement,False
2738834831,ollama,bug,,False
2738866647,flutter,,bug|enhancement,False
2739217798,flutter,proposal,feature-request,False
2739218743,flutter,,enhancement,False
2739221020,flutter,proposal,enhancement|feature-request,False
2739340594,flutter,proposal,feature-request,False
2739357893,rust,,bug,False
2739357952,flutter,,bug,False
2739394856,TypeScript,,enhancement|feature-request,False
2739468591,flutter,,enhancement,False
2739684706,flutter,proposal,enhancement|feature-request,False
2739795525,ollama,bug,feature-request,False
2739917001,flutter,,bug,False
2739976449,rust,,bug,False
2740154239,TypeScript,,enhancement|feature-request,False
2740160811,TypeScript,bug|help wanted,,False
2740175275,flutter,proposal,enhancement|feature-request,False
2740215471,rust,,bug,False
2740249062,ollama,bug,kind/bug,False
2740260866,TypeScript,,enhancement|feature-request,False
2740279189,ollama,bug,,False
2740296839,rust,,enhancement,False
2740311318,rust,,enhancement|feature-request,False
2740346983,flutter,proposal,,False
2740504536,rust,,bug,False
